ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,saleprice
20,RL,102.0,12671,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1954,1994,Hip,CompShg,MetalSd,MetalSd,300.0,TA,Gd,CBlock,Gd,Fa,No,LwQ,Unf,1288.0,GasA,Ex,Y,SBrkr,2422,0.0,0.0,3,0,4,1,Gd,6,Min2,2,Gd,1954.0,2.0,Y,0,63,0,0,144,0,,,,0,7,2007,WD ,Normal,255000
20,RL,84.0,12615,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,Unf,1202.0,GasA,TA,Y,SBrkr,2158,1.0,0.0,2,0,4,1,Gd,7,Typ,1,Gd,1950.0,2.0,Y,0,29,39,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,243000
50,RL,70.0,10512,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,988.0,GasA,Ex,Y,SBrkr,1626,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,1954.0,1.0,Y,366,0,0,0,0,0,,,,0,5,2007,WD ,Normal,154000
20,RL,60.0,5400,Pave,No Alley,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864.0,GasA,TA,Y,SBrkr,864,0.0,1.0,1,0,3,1,TA,6,Typ,0,,1958.0,1.0,Y,0,0,0,0,0,0,,,,0,5,2007,WD ,Normal,118000
30,RL,65.0,11515,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,,,,,,0.0,GasA,TA,N,SBrkr,943,0.0,0.0,1,0,3,1,Gd,5,Min2,0,,1958.0,1.0,N,0,0,60,0,0,0,,,,0,8,2007,WD ,Normal,80000
90,RL,42.0,7711,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1440.0,GasA,TA,Y,SBrkr,1440,2.0,0.0,2,0,4,2,TA,8,Typ,0,,0.0,0.0,N,321,0,0,0,0,0,,,,0,8,2007,Oth,Abnorml,150000
30,RL,58.0,9098,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528.0,GasA,Ex,Y,SBrkr,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,,0.0,0.0,N,0,0,144,0,0,0,,,,0,7,2007,WD ,Normal,86000
120,RL,39.0,3869,Pave,No Alley,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,6,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,149.0,Gd,Ex,CBlock,TA,TA,No,LwQ,GLQ,1038.0,GasA,Gd,Y,SBrkr,1038,0.0,0.0,2,0,2,1,TA,5,Typ,0,,1984.0,1.0,Y,0,105,0,0,0,0,,,,0,7,2007,WD ,Normal,130000
20,RL,58.0,9280,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,1342.0,GasA,Ex,Y,SBrkr,1342,1.0,0.0,1,0,4,1,TA,7,Typ,0,,1951.0,1.0,Y,0,0,0,0,0,0,,,,0,4,2007,WD ,Normal,125000
50,RL,60.0,11100,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1080.0,GasA,TA,N,SBrkr,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,1951.0,1.0,Y,0,0,68,0,0,0,,,,0,7,2007,WD ,Normal,136500
50,RL,50.0,7550,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,Unf,951.0,GasW,Fa,N,SBrkr,1362,0.0,0.0,2,0,4,1,TA,7,Typ,0,,1920.0,1.0,P,0,0,0,0,0,0,,MnPrv,,0,3,2007,WD ,Normal,96000
20,RL,60.0,9060,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,98.0,TA,TA,PConc,,,,,,0.0,GasA,Ex,Y,SBrkr,1340,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,1957.0,1.0,Y,116,0,0,180,0,0,,MnPrv,,0,6,2007,WD ,Normal,120000
50,RL,104.0,23920,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1.5Fin,6,5,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1105.0,GasA,Ex,Y,SBrkr,1822,0.0,0.0,2,0,4,1,Gd,7,Min2,1,Po,1984.0,2.0,P,0,195,1012,0,0,444,TA,,,0,4,2007,WD ,Normal,228500
20,RL,114.0,10357,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,910.0,GasA,Gd,Y,SBrkr,1442,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,1990.0,2.0,Y,0,244,0,0,0,0,,,,0,5,2007,WD ,Normal,179900
60,RL,116.0,13474,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,700.0,GasA,Gd,Y,SBrkr,2243,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,1990.0,3.0,Y,127,44,224,0,0,0,,,,0,6,2007,WD ,Normal,225000
60,RL,86.0,10380,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1502.0,GasA,Ex,Y,SBrkr,2730,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,1987.0,2.0,Y,201,96,0,0,0,0,,MnPrv,,0,8,2007,WD ,Normal,301000
60,RL,103.0,13125,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,GLQ,1104.0,GasA,Ex,Y,SBrkr,2127,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,1991.0,3.0,Y,72,192,224,0,0,0,,GdPrv,,0,11,2007,WD ,Normal,238000
60,RL,82.0,11287,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,807.0,GasA,Gd,Y,SBrkr,1982,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,1989.0,2.0,Y,0,84,0,196,0,0,,,,0,1,2007,WD ,Normal,228500
60,RL,75.0,9317,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,779.0,GasA,Ex,Y,SBrkr,1958,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,1994.0,2.0,Y,202,93,0,0,0,0,,,,0,7,2007,CWD,Normal,220000
60,RL,77.0,9965,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1264.0,GasA,Ex,Y,SBrkr,2696,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,2007.0,3.0,Y,120,184,0,0,168,0,,,,0,10,2007,New,Partial,383970
60,RL,77.0,9965,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1466.0,GasA,Ex,Y,SBrkr,2828,1.0,0.0,3,0,4,1,Gd,11,Typ,1,TA,2006.0,3.0,Y,125,144,0,0,0,0,,,,0,4,2007,New,Partial,424870
20,RL,71.0,9178,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1643.0,GasA,Ex,Y,SBrkr,1651,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2007.0,3.0,Y,204,64,0,0,0,0,,,,0,9,2007,New,Partial,250000
20,RL,93.0,10481,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,2140.0,GasA,Ex,Y,SBrkr,2140,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,2006.0,3.0,Y,136,32,0,0,0,0,,,,0,6,2007,New,Partial,360000
20,RL,91.0,10652,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1494.0,GasA,Ex,Y,SBrkr,1494,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2006.0,3.0,Y,160,33,0,0,0,0,,,,0,8,2007,New,Partial,279500
20,RL,103.0,11175,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1316.0,GasA,Ex,Y,SBrkr,1316,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,2007.0,2.0,Y,0,20,0,0,0,0,,,,0,10,2007,New,Partial,200141
20,RL,66.0,10235,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1643.0,GasA,Ex,Y,SBrkr,1651,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2007.0,3.0,Y,192,64,0,0,0,0,,,,0,9,2007,New,Partial,246500
60,RL,69.0,9588,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,270.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1482.0,GasA,Ex,Y,SBrkr,2574,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,2007.0,3.0,Y,0,148,0,0,0,0,,,,0,11,2007,New,Partial,276000
20,RL,68.0,8814,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1274.0,GasA,Ex,Y,SBrkr,1274,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,2005.0,2.0,Y,264,98,0,0,0,0,,,,0,1,2007,New,Partial,203000
60,RL,85.0,11103,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,2006.0,2.0,Y,0,0,0,0,0,0,,,,0,7,2007,New,Partial,155835
20,RL,74.0,8556,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1240.0,GasA,Ex,Y,SBrkr,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,2006.0,3.0,Y,140,93,0,0,0,0,,,,0,5,2007,WD ,Normal,194000
20,RL,64.0,6762,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1208.0,GasA,Ex,Y,SBrkr,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,,2007.0,2.0,Y,105,54,0,0,0,0,,,,0,9,2007,New,Partial,195400
20,RL,75.0,11750,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,204.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1546.0,GasA,Ex,Y,SBrkr,1546,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,2005.0,3.0,Y,144,42,0,0,0,0,,,,0,6,2007,WD ,Normal,217000
20,RL,73.0,8760,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1489.0,GasA,Ex,Y,SBrkr,1500,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2005.0,2.0,Y,144,38,0,0,0,0,,,,0,6,2007,WD ,Normal,212999
20,RL,64.0,7242,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1270.0,GasA,Ex,Y,SBrkr,1270,0.0,0.0,2,0,2,1,Gd,6,Typ,0,,2005.0,2.0,Y,0,96,0,0,0,0,,,,0,7,2007,WD ,Normal,175900
60,RL,78.0,9316,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,879.0,GasA,Ex,Y,SBrkr,1795,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,2005.0,2.0,Y,164,111,0,0,0,0,,,,0,10,2007,WD ,Normal,191000
20,RL,78.0,9317,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1314.0,GasA,Gd,Y,SBrkr,1314,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,2006.0,2.0,Y,0,22,0,0,0,0,,,,0,3,2007,WD ,Normal,176432
60,RL,67.0,14364,Pave,No Alley,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,128.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1157.0,GasA,Ex,Y,SBrkr,2062,1.0,0.0,2,1,3,1,TA,7,Typ,1,Gd,1988.0,2.0,Y,60,55,0,0,154,0,,,,0,4,2007,WD ,Normal,277000
60,RL,67.0,8883,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,360.0,Gd,TA,PConc,Gd,TA,No,GLQ,LwQ,929.0,GasA,Ex,Y,SBrkr,1873,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,1988.0,2.0,Y,108,48,0,0,144,0,,GdPrv,,0,5,2007,WD ,Normal,207000
50,RL,80.5,159000,Pave,No Alley,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,1444.0,GasA,Gd,Y,SBrkr,2144,0.0,1.0,2,0,4,1,Gd,7,Typ,2,TA,1958.0,2.0,Y,0,98,0,0,0,0,,,Shed,500,6,2007,WD ,Normal,277000
60,RL,80.5,53107,Pave,No Alley,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1580.0,GasA,Ex,Y,SBrkr,1953,1.0,0.0,2,1,3,1,Gd,9,Typ,2,Fa,1992.0,2.0,Y,216,231,0,0,0,0,,,,0,6,2007,WD ,Normal,240000
60,RL,80.5,12205,Pave,No Alley,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,832.0,GasA,Gd,Y,SBrkr,2087,0.0,0.0,2,1,5,1,Gd,9,Typ,0,,1966.0,2.0,Y,133,168,0,0,0,0,,,,0,7,2007,WD ,Normal,187500
20,RL,155.0,20064,Pave,No Alley,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,Gd,Gd,Gd,LwQ,GLQ,966.0,GasA,Ex,Y,SBrkr,1743,2.0,0.0,0,1,0,1,Gd,5,Typ,2,Fa,1976.0,2.0,Y,646,0,0,0,0,0,,,,0,5,2007,WD ,Normal,279000
20,RL,70.0,14217,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1022.0,GasA,Gd,Y,SBrkr,1022,0.0,1.0,1,0,3,1,TA,6,Typ,0,,1995.0,2.0,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,139500
20,RL,65.0,8775,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,GasA,Gd,Y,SBrkr,990,0.0,0.0,1,0,3,1,TA,5,Typ,0,,1996.0,1.0,Y,0,64,0,0,0,0,,,,0,4,2007,WD ,Normal,126000
20,RL,105.0,11249,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,1200.0,GasA,Ex,Y,SBrkr,1200,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,1995.0,2.0,Y,0,26,0,0,0,0,,,,0,8,2007,WD ,Normal,177500
60,RL,57.0,10021,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1997,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,635.0,GasA,Ex,Y,SBrkr,1308,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,1997.0,2.0,Y,142,54,0,0,0,0,,,,0,5,2007,WD ,Normal,175000
60,RL,70.0,9531,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,794.0,GasA,Ex,Y,SBrkr,1796,1.0,0.0,2,1,3,1,TA,7,Typ,0,,1998.0,2.0,Y,0,36,0,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,211000
20,RL,60.0,8428,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,Unf,990.0,GasA,Ex,Y,SBrkr,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,,1995.0,1.0,Y,256,0,0,0,0,0,,,,0,7,2007,WD ,Normal,146000
20,RL,70.0,16561,Pave,No Alley,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1097.0,GasA,Ex,Y,SBrkr,1097,1.0,0.0,1,1,3,1,TA,6,Typ,0,,1996.0,1.0,Y,306,0,0,0,0,0,,GdPrv,,0,7,2007,WD ,Normal,147900
20,RL,60.0,8070,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,GasA,Ex,Y,SBrkr,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,,0.0,0.0,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,123600
60,RL,69.0,9337,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,824.0,GasA,Ex,Y,SBrkr,1786,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,1997.0,2.0,Y,0,162,0,0,0,0,,,,0,5,2007,WD ,Normal,204750
60,RL,47.0,10820,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,988.0,GasA,Ex,Y,SBrkr,1873,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,1999.0,2.0,Y,202,123,0,0,0,0,,,,0,3,2007,WD ,Normal,235500
60,RL,43.0,12352,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,853.0,GasA,Ex,Y,SBrkr,1753,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,1998.0,2.0,Y,0,74,0,0,0,0,,,,0,3,2007,WD ,Normal,217000
60,RL,68.0,9543,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,845.0,GasA,Ex,Y,SBrkr,1690,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,2001.0,2.0,Y,0,103,0,0,0,0,,,,0,2,2007,WD ,Normal,190550
60,RL,70.0,8826,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,985.0,GasA,Ex,Y,SBrkr,1842,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,2000.0,2.0,Y,193,96,0,0,0,0,,,,0,7,2007,WD ,Normal,217500
20,RL,72.0,10665,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1453.0,GasA,Ex,Y,SBrkr,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,2003.0,2.0,Y,144,29,0,0,0,0,,,,0,6,2007,WD ,Normal,226000
60,RL,72.0,11317,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,101.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,1668,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,2003.0,2.0,Y,144,68,0,0,0,0,,,,0,9,2007,WD ,Normal,180000
20,RL,97.0,11800,Pave,No Alley,IR1,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,,1974.0,2.0,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Family,131000
